"amplicon","sample","nreads"
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234442",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234444",54
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234446",45
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234447",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234448",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234449",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234450",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234451",14
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234452",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234454",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234458",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234461",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234463",27
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234464",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234465",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234467",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234468",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234470",26
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234472",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234473",13
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234483",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234485",21
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234487",31
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234489",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234490",33
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234492",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234494",22
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234495",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234496",16
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234497",23
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234498",20
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234507",36
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234509",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234510",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234512",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234514",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234515",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234517",30
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234519",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234520",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234523",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234524",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234526",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234529",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234535",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234536",48
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234537",76
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234538",130
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234539",18
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234540",14
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234542",31
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227202",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227204",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227203",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227225",22
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234580",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227208",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227226",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234587",322
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227227",243
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227207",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227209",21
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227219",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227224",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234591",18
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234594",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234595",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227165",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227166",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227154",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227155",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227164",37
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227228",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227229",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227191",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227192",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227179",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227180",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227156",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227157",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227177",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227178",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227181",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227182",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227193",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227194",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227240",11
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227241",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227246",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227247",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234618",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234619",23
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227250",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227251",11
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227248",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227249",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227252",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227253",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227214",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227215",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227216",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234620",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234621",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227233",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227231",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR4227190",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234653",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234655",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234821",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234830",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234903",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234916",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234944",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10234952",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235092",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235101",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235106",20
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235114",21
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235126",47
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235142",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235146",13
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235148",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235149",17
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235163",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235192",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235195",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR10235198",18
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2220169",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2220171",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2220185",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2220203",13
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2220240",18
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223221",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223223",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223225",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223226",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223227",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223228",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223230",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223231",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223232",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223233",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223234",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223236",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223237",19
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223238",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223240",68
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223243",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223244",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223245",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223246",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223255",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223256",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223257",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223259",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223261",26
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223264",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223265",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223266",14
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223267",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223269",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223271",20
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223272",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223273",67
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223275",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223276",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223277",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223282",32
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223283",50
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223288",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223289",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223290",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223292",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223293",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223294",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223295",33
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223304",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223305",63
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223307",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223308",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223309",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223312",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223315",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223325",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223327",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223328",11
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223329",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223330",66
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223334",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223337",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223338",37
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223339",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223340",11
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2223342",15
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226652",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226688",26
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226719",53
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226723",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226742",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226746",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226748",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226751",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226779",16
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226785",34
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226812",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226817",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226820",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226821",54
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2226850",31
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2231756",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2231757",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2231768",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2231773",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2231776",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2238564",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR2269943",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR861931",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR861932",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","ERR861935",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR3180351",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR4734633",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746591",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746612",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746620",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746623",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746624",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746637",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746638",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746664",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746669",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746677",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746678",13
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746680",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746693",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746694",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746695",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746696",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746707",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5746708",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808583",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808593",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808595",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808596",58
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808597",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808598",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808601",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808603",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808609",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808612",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808613",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808614",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808615",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808616",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808617",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808618",16
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5808619",7
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5916558",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5916867",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5916969",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5918612",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5918620",5
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR5924606",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400857",10
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400882",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400897",12
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400905",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400957",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6400961",17
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401010",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401074",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401080",6
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401081",21
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401149",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401151",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401170",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6401209",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6471301",23
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6471307",14
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6471319",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR6471557",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033592",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033664",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033698",23
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033763",14
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033788",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7033835",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7034160",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7035910",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036126",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036127",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036180",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036183",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036210",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036370",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7036376",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038416",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038423",1
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038475",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038478",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038481",9
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038546",8
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038578",3
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038582",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038779",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038783",4
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038796",2
"cdabba0ee85e45352c5df2e845248e365c26cedb","SRR7038847",12
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234465",40
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234487",14
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234492",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234499",503
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234529",3
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR4227203",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234577",180
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234590",7
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234592",20
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR4227159",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR4227190",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234861",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234862",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234863",9
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234930",14
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","ERR10234931",187
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR5917275",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR5918636",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400828",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400886",7
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400889",3
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400891",7
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400916",8
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400919",5
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400924",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400929",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400931",9
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400932",4
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400981",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400986",15
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6400987",16
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401005",27
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401007",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401008",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401056",26
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401061",34
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401062",9
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401064",13
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401100",3
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401134",12
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401157",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401202",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401252",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401267",34
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401270",8
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6401273",12
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR6471505",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7033777",1
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7035922",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7035985",14
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036045",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036084",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036233",3
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036249",25
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036283",9
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036284",10
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036310",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7036315",13
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7037004",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038462",12
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038465",3
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038467",8
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038470",25
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038623",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038630",2
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038673",5
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038674",4
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038754",5
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038755",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038762",6
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038806",9
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038811",11
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038828",5
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038830",21
"5e284778d802d07dcf7d88cc80657ec29b8e4ce7","SRR7038833",1
